Inventory_ID,Warehouse_ID,Product_ID,Inventory_Date,Stock_Quantity,Reserved_Quantity,Damaged_Quantity
494577,974,17497,2025-03-13,2146,46,26
494578,909,4977,2025-03-25,4792,894,7
494579,852,10643,2025-04-14,3151,381,2
494580,37,18172,2025-07-30,4664,207,22
494581,48,11989,2025-04-05,2045,945,9
494582,406,9175,2025-07-01,1409,474,88
494583,941,18560,2025-08-25,2113,535,29
494584,133,18901,2025-05-21,3965,127,67
494585,368,11379,2025-08-13,262,526,67
494586,805,416,2025-05-27,3489,315,39
494587,363,5137,2025-05-01,322,951,91
494588,71,2965,2025-04-07,2005,693,40
494589,976,3422,2025-05-26,2955,834,26
494590,152,6034,2025-07-06,2496,240,11
494591,664,3559,2025-06-24,2944,150,32
494592,765,12456,2025-04-20,4035,422,78
494593,525,16779,2025-06-02,2900,280,95
494594,362,5267,2025-07-24,4215,798,22
494595,212,17958,2025-04-01,3376,77,11
494596,753,12785,2025-06-30,908,714,22
494597,746,11938,2025-07-25,629,104,49
494598,245,15193,2025-05-08,3564,256,58
494599,545,14149,2025-02-04,3854,518,61
494600,123,11153,2025-06-27,1856,422,81
494601,593,14863,2025-04-30,4305,364,49
494602,400,290,2025-04-12,248,975,26
494603,909,3356,2025-08-24,1741,281,73
494604,42,1177,2025-03-29,2602,337,98
494605,958,7857,2025-03-24,3439,15,13
494606,996,19666,2025-07-21,1856,127,72
494607,438,16331,2025-04-22,4047,397,95
494608,396,11756,2025-08-07,4651,118,80
494609,100,3907,2025-01-26,4948,-5,55
494610,580,281,2025-05-11,2707,226,46
494611,142,18033,2025-04-30,497,250,72
494612,530,11679,2025-07-06,1976,223,2
494613,496,9767,2025-05-30,4746,454,54
494614,180,2080,2025-02-23,1265,980,44
494615,693,877,2025-02-11,545,663,54
494616,351,18978,2025-07-04,4200,8,38
494617,982,13873,2025-08-18,1310,558,76
494618,620,5890,2025-07-06,2653,252,44
494619,626,9305,2025-02-19,574,200,78
494620,563,222,2025-02-17,54,782,42
494621,164,19163,2025-08-24,1635,236,45
494622,323,7878,2025-04-21,2128,786,6
494623,611,5436,2025-06-13,3203,906,33
494624,380,19721,2025-07-17,1906,869,70
494625,39,14639,2025-03-03,4058,437,46
494626,137,16226,2025-03-10,107,178,27
494627,60,12699,2025-06-27,4616,845,37
494628,744,16836,2025-04-20,2224,53,55
494629,39,19301,2025-08-19,2137,747,87
494630,297,15130,2025-05-19,977,92,18
494631,699,19124,2025-05-30,4150,474,83
494632,122,15191,2025-05-15,3029,682,91
494633,203,8075,2025-07-03,2025,754,76
494634,427,14339,2025-08-11,4149,387,85
494635,807,2974,2025-02-06,3051,730,74
494636,984,18070,2025-05-30,1870,393,75
494637,934,15064,2025-01-04,3400,737,36
494638,315,13317,2025-06-16,411,973,89
494639,707,12239,2025-08-19,2039,69,99
494640,750,12029,2025-03-10,2017,724,57
494641,959,16659,2025-08-02,1222,431,56
494642,629,13055,2025-08-22,1487,133,11
494643,959,17465,2025-05-24,2773,144,23
494644,673,10293,2025-03-24,2777,537,70
494645,502,9870,2025-01-20,3007,24,34
494646,319,6953,2025-08-20,592,9,31
494647,198,13019,2025-03-21,1015,728,86
494648,308,19352,2025-07-30,1354,764,54
494649,892,2957,2025-06-23,2603,843,57
494650,794,12870,2025-08-06,1275,506,85
494651,849,4749,2025-07-21,2421,449,79
494652,342,12604,2025-07-25,1745,3,86
494653,622,4907,2025-05-29,2792,728,38
494654,405,11212,2025-02-09,1343,802,81
494655,394,15111,2025-04-07,3281,947,0
494656,51,303,2025-02-23,3679,482,77
494657,972,7895,2025-08-03,768,622,51
494658,898,1673,2025-06-29,1127,433,20
494659,839,11852,2025-01-05,2174,36,53
494660,211,11641,2025-01-09,1827,104,2
494661,76,18282,2025-06-30,1649,813,73
494662,704,1686,2025-06-06,1772,971,22
494663,392,11177,2025-07-25,3203,994,21
494664,503,1692,2025-07-23,4715,836,39
494665,367,18878,2025-03-27,1421,676,98
494666,240,13140,2025-04-05,828,354,72
494667,362,13903,2025-04-29,1368,681,37
494668,187,3017,2025-01-01,2650,682,25
494669,102,28,2025-04-11,2458,387,9
494670,548,11336,2025-06-05,3756,708,33
494671,666,17321,2025-06-19,4479,950,44
494672,322,12299,2025-05-10,3133,685,51
494673,164,7964,2025-07-11,2687,395,59
494674,140,8015,2025-08-06,2381,319,91
494675,714,18841,2025-07-06,2290,826,2
494676,523,2743,2025-02-14,4914,21,86
494677,939,18691,2025-06-11,4724,896,8
494678,459,13570,2025-02-16,4490,157,77
494679,552,12039,2025-06-21,943,223,53
494680,235,4256,2025-06-28,4052,291,54
494681,434,4976,2025-03-19,1497,290,18
494682,254,4459,2025-06-18,1350,982,83
494683,400,16468,2025-02-22,1414,33,51
494684,806,3121,2025-03-25,2090,324,27
494685,741,12457,2025-02-02,3120,598,64
494686,963,11085,2025-06-02,2739,41,27
494687,788,5731,2025-01-09,344,988,1
494688,353,14213,2025-01-17,150,181,58
494689,85,12891,2025-04-07,4264,992,62
494690,454,464,2025-01-11,1863,569,1
494691,930,14051,2025-03-18,1100,556,84
494692,391,15391,2025-02-25,4860,191,89
494693,34,13879,2025-05-07,4101,229,86
494694,600,11675,2025-06-29,1900,258,3
494695,296,12435,2025-08-20,2310,667,56
494696,547,10028,2025-03-15,634,638,93
494697,107,5757,2025-05-05,549,323,68
494698,789,11279,2025-01-01,257,592,62
494699,58,18809,2025-04-07,149,258,27
494700,616,1171,2025-03-27,2488,77,90
494701,430,8649,2025-02-04,2968,255,8
494702,433,4202,2025-03-15,2942,819,88
494703,402,7573,2025-02-04,2928,358,85
494704,162,9183,2025-08-04,860,918,82
494705,1000,11448,2025-02-11,506,150,79
494706,308,19476,2025-04-13,147,579,59
494707,723,12733,2025-02-27,2551,455,22
494708,500,14512,2025-01-25,3250,644,54
494709,529,9310,2025-07-11,2759,757,18
494710,805,19738,2025-05-03,2824,864,51
494711,143,14475,2025-07-08,1169,247,97
494712,910,8713,2025-05-12,2583,614,50
494713,11,339,2025-05-03,3017,969,51
494714,154,15277,2025-07-06,3019,696,73
494715,189,5738,2025-06-03,1025,975,58
494716,780,14703,2025-04-09,3117,695,52
494717,78,17291,2025-07-27,1112,848,81
494718,61,14931,2025-04-08,4957,126,64
494719,185,11674,2025-06-20,3314,315,56
494720,831,17684,2025-04-17,3840,5,50
494721,624,10441,2025-05-27,3656,814,72
494722,122,11097,2025-07-15,1578,574,84
494723,595,7461,2025-04-23,1325,530,4
494724,858,6540,2025-03-12,2987,143,50
494725,484,12678,2025-02-15,1213,967,0
494726,342,12169,2025-02-26,2192,675,30
494727,952,7487,2025-06-29,243,269,52
494728,693,13183,2025-05-31,805,644,92
494729,949,17520,2025-06-30,4509,362,9
494730,847,4414,2025-04-28,2886,912,32
494731,855,13110,2025-06-02,1877,749,64
494732,980,10238,2025-05-06,4829,433,65
494733,832,16201,2025-08-10,697,412,59
494734,434,13829,2025-02-15,1149,811,25
494735,623,5577,2025-04-29,2378,215,57
494736,153,16436,2025-05-02,269,412,82
494737,795,8521,2025-03-20,4896,226,46
494738,884,4392,2025-01-17,2302,490,88
494739,632,1210,2025-08-18,1029,858,20
494740,576,11295,2025-07-10,4834,980,99
494741,678,12749,2025-04-28,3081,16,56
494742,516,1018,2025-01-17,1396,935,56
494743,300,16067,2025-05-16,4286,554,11
494744,330,15090,2025-08-07,1867,357,60
494745,980,19410,2025-02-14,4240,115,62
494746,468,17086,2025-08-13,1140,138,42
494747,805,11517,2025-04-08,2244,116,76
494748,950,759,2025-01-26,4512,788,55
494749,262,3285,2025-04-24,1300,300,44
494750,937,4198,2025-04-18,2899,148,36
494751,785,8643,2025-04-08,213,153,38
494752,274,13663,2025-06-07,63,626,32
494753,80,8669,2025-02-19,1160,385,92
494754,692,15913,2025-08-11,4279,834,86
494755,863,10531,2025-06-26,4709,51,47
494756,230,12501,2025-05-05,762,496,46
494757,720,11346,2025-08-07,4924,993,39
494758,946,3222,2025-02-27,3461,456,74
494759,911,2455,2025-02-17,587,95,50
494760,703,15176,2025-07-29,4274,723,56
494761,174,14283,2025-02-19,4686,105,14
494762,736,6729,2025-08-02,2278,508,23
494763,650,6730,2025-05-08,4842,70,38
494764,385,11440,2025-06-05,3104,290,85
494765,158,6601,2025-02-06,1840,645,5
494766,487,19732,2025-06-28,1568,394,96
494767,222,2206,2025-03-03,4799,731,88
494768,410,4970,2025-03-03,711,778,65
494769,136,16605,2025-04-14,4262,519,85
494770,651,7366,2025-08-15,948,30,89
494771,902,9352,2025-03-21,3344,704,88
494772,492,14960,2025-03-14,1006,62,50
494773,24,10957,2025-04-24,649,66,55
494774,529,6365,2025-05-28,996,635,9
494775,277,17821,2025-04-06,319,74,35
494776,255,11982,2025-06-14,3059,775,71
494777,608,12974,2025-07-11,2930,703,65
494778,8,15757,2025-02-07,3782,347,32
494779,654,7993,2025-08-13,2711,844,10
494780,779,4120,2025-03-14,1282,571,91
494781,623,3878,2025-03-14,2583,649,4
494782,27,14907,2025-01-15,1821,749,90
494783,651,6210,2025-03-30,3426,792,51
494784,340,2723,2025-02-22,2965,43,13
494785,735,7888,2025-07-06,2255,758,43
494786,587,8449,2025-01-26,4858,401,45
494787,478,4616,2025-08-19,2827,620,81
494788,101,11229,2025-06-14,3088,43,4
494789,585,16919,2025-03-21,2338,420,62
494790,305,13113,2025-04-12,1657,514,12
494791,85,16902,2025-04-24,1196,517,22
494792,83,2758,2025-06-10,1931,11,38
494793,638,19979,2025-05-12,4763,150,94
494794,323,7531,2025-01-07,3030,670,6
494795,392,8559,2025-04-10,1309,953,60
494796,491,2107,2025-06-13,1430,76,21
494797,479,19450,2025-01-04,3165,743,62
494798,960,3607,2025-04-16,3141,310,20
494799,388,17441,2025-03-27,1921,139,50
494800,844,7044,2025-01-28,4667,299,71
494801,145,19121,2025-04-13,4996,475,62
494802,514,2011,2025-08-09,2098,750,85
494803,863,10774,2025-03-23,650,758,91
494804,539,7282,2025-08-08,4306,981,64
494805,468,13780,2025-06-03,1547,399,22
494806,315,19227,2025-06-14,2519,740,39
494807,641,10279,2025-07-23,1753,66,77
494808,54,17228,2025-05-18,3879,819,45
494809,355,15219,2025-03-13,1319,573,26
494810,451,8563,2025-01-22,3473,671,31
494811,727,14642,2025-08-21,935,678,8
494812,223,835,2025-02-14,4208,78,63
494813,535,16589,2025-02-23,4315,106,54
494814,923,6003,2025-07-05,3928,544,86
494815,362,9821,2025-01-13,3777,919,99
494816,703,15574,2025-04-27,2190,99,10
494817,314,8708,2025-08-19,365,485,22
494818,751,8026,2025-03-03,1700,89,57
494819,317,16479,2025-08-10,4884,531,6
494820,749,958,2025-03-15,2226,660,88
494821,987,10389,2025-08-04,4047,81,19
494822,920,14533,2025-07-21,3712,806,38
494823,530,10772,2025-03-07,4726,116,58
494824,725,9632,2025-06-14,2782,686,81
494825,121,138,2025-03-17,1159,385,10
494826,127,17321,2025-04-22,4545,154,29
494827,485,8563,2025-01-10,4961,169,29
494828,99,5741,2025-01-17,2129,517,61
494829,580,553,2025-05-19,943,194,96
494830,800,4787,2025-02-27,0,219,15
494831,918,283,2025-07-17,3869,893,27
494832,897,17675,2025-07-12,3962,807,98
494833,5,10230,2025-08-19,3159,496,53
494834,905,17943,2025-06-26,3592,879,84
494835,863,10974,2025-08-10,2997,693,32
494836,677,6563,2025-05-16,1179,465,31
494837,741,14105,2025-04-06,1257,273,54
494838,757,9875,2025-07-17,1976,748,55
494839,507,17655,2025-05-29,14,345,76
494840,877,15007,2025-03-12,4179,494,39
494841,684,19345,2025-01-01,1086,331,92
494842,951,10339,2025-04-25,428,625,86
494843,418,9955,2025-05-19,4700,24,91
494844,423,5623,2025-07-28,2623,767,40
494845,152,6561,2025-08-08,4800,399,5
494846,733,5888,2025-05-11,1733,111,45
494847,253,2044,2025-08-22,3194,27,68
494848,879,14202,2025-01-12,3005,786,18
494849,347,18015,2025-03-13,634,137,36
494850,652,4562,2025-04-04,2215,579,39
494851,999,15224,2025-03-12,2905,727,12
494852,734,11448,2025-08-18,3810,289,71
494853,974,2494,2025-07-05,739,354,56
494854,98,7776,2025-07-21,1940,494,41
494855,119,18624,2025-02-15,1181,384,59
494856,657,1672,2025-02-18,1416,91,79
494857,442,4841,2025-02-22,2036,678,82
494858,324,2328,2025-06-11,1350,339,53
494859,249,6064,2025-02-19,842,358,89
494860,792,12032,2025-04-03,3538,437,85
494861,977,5332,2025-02-25,3194,33,1
494862,534,12670,2025-01-04,4610,654,34
494863,494,14652,2025-05-09,542,234,56
494864,931,9094,2025-06-01,4571,765,36
494865,259,1854,2025-04-27,4498,963,68
494866,243,1228,2025-02-12,1289,851,65
494867,722,5418,2025-01-08,1321,774,12
494868,564,17637,2025-03-14,1262,333,35
494869,478,5742,2025-04-04,3763,730,43
494870,418,7778,2025-08-11,2472,38,21
494871,101,1207,2025-06-15,3167,619,34
494872,646,18411,2025-01-27,118,855,27
494873,72,1510,2025-01-23,4130,819,50
494874,863,13263,2025-03-05,696,619,93
494875,728,5868,2025-01-14,683,459,97
494876,595,8572,2025-04-05,3886,906,75
494877,386,11078,2025-07-03,449,952,69
494878,362,4234,2025-03-03,4116,384,12
494879,132,5850,2025-08-27,2212,150,56
494880,639,10184,2025-03-28,3785,528,84
494881,801,10620,2025-08-07,754,86,21
494882,226,7754,2025-05-10,175,748,25
494883,495,16561,2025-04-09,1642,435,85
494884,957,5437,2025-01-25,4380,403,4
494885,584,17426,2025-04-24,4315,991,92
494886,129,17150,2025-07-29,2894,916,80
494887,976,18926,2025-08-13,4791,807,83
494888,633,4188,2025-04-03,2503,447,98
494889,496,14069,2025-03-05,4270,941,16
494890,693,15419,2025-04-17,1931,754,75
494891,608,7667,2025-02-18,798,908,67
494892,661,19723,2025-05-11,3335,710,18
494893,344,4064,2025-03-14,1898,360,60
494894,268,12065,2025-07-26,879,420,92
494895,817,7284,2025-05-17,4556,520,57
494896,728,9473,2025-04-08,4677,470,81
494897,545,4692,2025-07-01,4985,285,95
494898,746,18800,2025-07-26,1387,844,4
494899,376,11992,2025-02-14,2266,538,80
494900,275,14965,2025-03-11,4160,926,87
494901,831,18673,2025-01-13,4394,343,12
494902,824,6024,2025-07-06,2058,491,93
494903,548,14508,2025-08-25,3791,962,49
494904,268,6252,2025-03-13,2850,145,2
494905,923,15028,2025-06-21,3801,211,12
494906,613,8820,2025-08-25,2134,309,20
494907,141,7759,2025-08-06,948,990,8
494908,342,11752,2025-06-09,4529,841,88
494909,785,6271,2025-04-23,725,936,66
494910,721,7916,2025-07-05,2310,270,47
494911,213,13736,2025-03-01,2859,353,7
494912,558,12949,2025-02-08,458,842,12
494913,431,17213,2025-02-10,2778,379,56
494914,16,2029,2025-06-28,3105,218,30
494915,149,6176,2025-04-23,1114,591,43
494916,796,13683,2025-06-25,2123,93,41
494917,912,19798,2025-05-17,1344,249,59
494918,722,16639,2025-07-23,795,392,85
494919,441,16594,2025-08-11,54,906,20
494920,143,6497,2025-03-17,1853,988,62
494921,706,587,2025-05-05,146,307,41
494922,507,5172,2025-08-01,1916,244,83
494923,577,5354,2025-03-10,1784,576,11
494924,609,19929,2025-04-06,4735,683,38
494925,707,12231,2025-06-28,2736,938,21
494926,670,5632,2025-06-20,2132,154,72
494927,519,8755,2025-02-18,3258,494,51
494928,328,6864,2025-07-10,2878,776,98
494929,471,14799,2025-08-23,1182,452,25
494930,239,12282,2025-01-16,291,346,43
494931,994,13751,2025-04-21,4854,943,28
494932,918,13602,2025-06-15,1111,36,3
494933,473,5233,2025-01-01,180,916,58
494934,779,17655,2025-05-13,2974,747,11
494935,398,1453,2025-06-21,2139,705,43
494936,723,9782,2025-04-23,1414,212,42
494937,913,1090,2025-07-22,1488,161,78
494938,719,3735,2025-06-26,2730,210,4
494939,791,17038,2025-03-14,4395,624,60
494940,716,3543,2025-05-19,166,273,94
494941,984,10659,2025-05-07,1225,62,12
494942,661,12091,2025-02-08,4143,544,11
494943,181,10999,2025-04-03,2777,810,36
494944,657,12615,2025-01-17,1805,993,98
494945,562,5121,2025-02-08,4612,339,18
494946,59,7656,2025-05-07,3276,304,97
494947,58,4166,2025-01-09,512,260,92
494948,756,18479,2025-01-31,4747,111,30
494949,75,17388,2025-04-29,2224,456,9
494950,483,16547,2025-07-19,2445,159,29
494951,856,1154,2025-04-03,746,429,2
494952,648,6064,2025-04-17,4947,204,90
494953,770,18845,2025-05-19,2835,613,89
494954,685,10368,2025-02-02,4438,355,97
494955,883,6070,2025-04-24,2479,770,47
494956,779,5406,2025-01-30,1092,883,72
494957,635,3757,2025-08-21,4160,628,31
494958,647,12727,2025-05-05,2128,825,21
494959,112,16326,2025-05-27,1981,151,68
494960,774,10506,2025-03-22,4738,237,8
494961,727,9416,2025-06-28,1593,246,29
494962,439,11471,2025-08-13,4157,593,69
494963,254,18598,2025-02-14,2861,189,48
494964,167,14551,2025-02-16,73,943,31
494965,607,180,2025-04-28,946,927,37
494966,613,17404,2025-02-22,54,453,72
494967,174,2666,2025-02-18,2046,869,42
494968,942,11554,2025-02-07,198,734,95
494969,390,10694,2025-08-03,3912,971,85
494970,156,18352,2025-02-11,1140,974,87
494971,841,7365,2025-01-15,2733,663,96
494972,306,18000,2025-05-18,4349,825,40
494973,364,5321,2025-01-12,3694,627,20
494974,265,18496,2025-03-20,1343,50,91
494975,930,3043,2025-03-06,1201,297,38
494976,387,12049,2025-07-02,1977,500,78
494977,291,14843,2025-02-25,2847,85,12
494978,881,3801,2025-07-17,462,979,10
494979,709,7944,2025-04-14,1878,140,29
494980,166,3889,2025-03-05,2169,650,52
494981,471,3137,2025-06-15,1608,713,4
494982,870,8605,2025-07-14,3430,334,81
494983,900,13263,2025-04-23,4573,349,49
494984,491,11572,2025-06-29,1099,963,35
494985,934,7981,2025-01-26,2103,355,22
494986,398,11619,2025-06-17,3403,156,6
494987,183,9182,2025-08-26,3496,723,0
494988,499,14590,2025-06-03,3402,994,26
494989,223,13684,2025-05-22,2500,601,59
494990,869,7164,2025-01-09,3705,31,77
494991,212,13077,2025-01-09,1446,489,81
494992,650,18264,2025-01-23,3114,965,98
494993,594,17293,2025-05-10,2269,335,86
494994,921,9946,2025-01-22,4556,743,27
494995,687,3266,2025-02-09,4243,718,75
494996,445,19180,2025-08-27,4720,884,36
494997,874,3784,2025-03-11,668,107,31
494998,943,13777,2025-04-13,377,684,2
494999,855,16143,2025-07-17,4603,442,43
495000,494,7534,2025-02-15,4862,792,7
495001,504,10388,2025-02-04,3352,543,18
495002,578,15318,2025-02-22,4269,984,75
495003,15,15169,2025-07-11,4299,569,37
495004,391,2327,2025-02-19,2193,463,44
495005,29,13743,2025-02-27,4938,280,29
495006,16,1018,2025-01-23,3297,762,5
495007,770,15735,2025-03-13,2426,88,29
495008,858,18435,2025-06-01,2185,321,58
495009,892,13236,2025-01-11,2045,967,83
495010,369,5855,2025-01-29,2669,719,77
495011,400,16722,2025-03-01,934,227,34
495012,681,7025,2025-05-23,3446,549,30
495013,614,6186,2025-01-21,4666,653,85
495014,428,13263,2025-08-01,1153,199,64
495015,972,5070,2025-01-29,411,611,5
495016,258,10923,2025-03-06,4800,492,41
495017,684,17086,2025-02-04,240,643,85
495018,107,8052,2025-05-11,2117,874,23
495019,917,14299,2025-08-23,1495,741,90
495020,80,2570,2025-08-28,2336,891,72
495021,287,7805,2025-01-14,3315,931,54
495022,741,16362,2025-01-26,3352,68,44
495023,668,5334,2025-07-28,480,478,59
495024,250,3990,2025-01-23,123,711,8
495025,7,12539,2025-06-15,2437,862,40
495026,122,13177,2025-07-21,1240,244,17
495027,778,19054,2025-07-29,124,711,78
495028,530,19934,2025-03-22,4206,661,2
495029,145,14006,2025-03-06,2902,98,40
495030,521,19138,2025-02-02,289,317,61
495031,603,7624,2025-04-20,2673,745,3
495032,128,13380,2025-08-03,3536,585,85
495033,169,6904,2025-06-17,2727,820,78
495034,176,10132,2025-02-12,1701,271,63
495035,482,17905,2025-08-23,1803,423,44
495036,502,3286,2025-01-22,4051,319,54
495037,761,6981,2025-05-28,456,845,34
495038,866,255,2025-06-17,1940,761,23
495039,833,11933,2025-02-14,3818,798,74
495040,566,6206,2025-07-09,3243,859,77
495041,165,7219,2025-07-12,3279,851,43
495042,644,11943,2025-03-28,1116,168,9
495043,390,6704,2025-06-21,1263,140,21
495044,506,15721,2025-05-02,4112,470,76
495045,897,17706,2025-03-03,1437,192,81
495046,663,16144,2025-07-27,2707,983,61
495047,699,11872,2025-06-20,4949,744,98
495048,993,17221,2025-05-17,4478,413,18
495049,206,17757,2025-05-14,3755,19,76
495050,993,5195,2025-05-17,1530,904,42
495051,202,19797,2025-01-20,1086,470,99
495052,604,12446,2025-07-24,2465,4,50
495053,124,12789,2025-06-24,1775,530,37
495054,333,2098,2025-05-23,2754,793,73
495055,996,17121,2025-06-26,3121,625,78
495056,667,9298,2025-06-08,3603,473,45
495057,280,12962,2025-02-20,1822,390,78
495058,191,9325,2025-07-07,2705,672,94
495059,791,6745,2025-06-25,1327,21,42
495060,817,4062,2025-02-02,2469,74,45
495061,166,3580,2025-05-18,424,234,12
495062,334,13358,2025-04-19,3126,800,29
495063,631,1285,2025-06-01,1521,31,58
495064,743,13393,2025-02-14,3398,777,98
495065,862,38,2025-05-12,696,521,9
495066,215,10180,2025-03-14,2760,815,36
495067,674,2476,2025-06-16,1820,766,23
495068,691,1508,2025-07-04,2620,178,10
495069,568,12079,2025-06-19,3736,340,60
495070,111,11830,2025-02-13,2373,215,27
495071,568,16389,2025-06-12,2572,560,73
495072,45,10763,2025-06-14,2411,882,25
495073,444,15567,2025-03-01,1836,10,57
495074,539,11063,2025-04-08,2561,692,78
495075,19,13780,2025-02-12,1239,893,42
495076,241,12894,2025-02-09,364,752,7
495077,819,19358,2025-03-07,3366,233,38
495078,534,7865,2025-03-15,1370,992,23
495079,411,6660,2025-06-03,3113,127,45
495080,785,10676,2025-05-25,1468,313,90
495081,423,1458,2025-06-15,2435,534,27
495082,89,8686,2025-05-11,3676,450,53
495083,243,16215,2025-08-13,3642,574,76
495084,315,7612,2025-08-18,2311,522,26
495085,199,1886,2025-04-16,456,809,20
495086,31,17681,2025-01-20,1713,59,71
495087,259,12693,2025-05-18,3742,307,76
495088,756,11510,2025-03-07,4618,207,21
495089,525,5976,2025-04-23,3198,351,94
495090,874,18355,2025-02-22,3579,545,52
495091,497,9446,2025-02-28,3970,804,41
495092,54,18984,2025-07-04,2836,543,4
495093,7,4156,2025-05-23,894,798,14
495094,491,15819,2025-01-27,1958,568,94
495095,513,5009,2025-05-18,4382,171,76
495096,176,14516,2025-02-06,4325,206,81
495097,159,12640,2025-08-21,3620,139,97
495098,630,15042,2025-04-28,118,202,78
495099,875,12885,2025-08-03,828,76,33
495100,192,7961,2025-06-17,2257,942,91
495101,717,8937,2025-04-26,3276,863,10
495102,243,15101,2025-08-06,3516,31,2
495103,561,18783,2025-03-06,641,56,5
495104,392,14555,2025-05-28,3786,825,12
495105,799,7373,2025-08-05,3934,187,77
495106,126,4332,2025-03-17,1889,622,25
495107,848,17504,2025-01-08,405,595,34
495108,127,8964,2025-05-16,2272,869,29
495109,154,12772,2025-04-16,2776,662,98
495110,687,2145,2025-06-18,551,908,28
495111,580,13679,2025-03-30,1252,274,14
495112,14,9799,2025-03-12,29,123,66
495113,249,15627,2025-03-29,4396,155,36
495114,647,11842,2025-06-02,4218,813,22
495115,985,6303,2025-07-17,699,498,71
495116,400,9358,2025-02-22,874,162,76
495117,705,162,2025-02-18,1288,768,37
495118,560,15843,2025-06-26,1787,874,10
495119,708,11737,2025-08-22,4364,594,54
495120,159,10517,2025-05-11,596,320,1
495121,637,5611,2025-03-23,3864,258,55
495122,459,17559,2025-06-16,4385,239,31
495123,8,17672,2025-05-09,2491,839,17
495124,578,10229,2025-03-02,4143,800,71
495125,446,1152,2025-06-30,3782,913,17
495126,206,218,2025-05-01,1620,444,3
495127,474,1448,2025-07-11,2147,742,35
495128,752,18800,2025-01-23,682,490,57
495129,55,19965,2025-01-17,900,937,65
495130,311,3514,2025-02-24,2029,310,57
495131,971,3875,2025-01-19,4597,465,45
495132,456,12362,2025-08-23,4418,206,15
495133,486,19527,2025-06-26,4801,960,34
495134,344,18843,2025-07-27,1436,22,83
495135,307,5412,2025-05-26,4100,155,46
495136,394,7872,2025-02-07,1502,300,88
495137,933,16706,2025-01-01,495,621,0
495138,875,8108,2025-01-03,1646,674,52
495139,157,11000,2025-01-22,2684,355,1
495140,572,645,2025-06-10,689,744,9
495141,675,19438,2025-07-19,422,340,27
495142,426,16295,2025-02-07,1894,306,45
495143,114,7462,2025-07-06,4913,9,10
495144,257,3746,2025-07-23,2733,176,19
495145,611,12823,2025-05-23,400,326,58
495146,800,9041,2025-02-05,380,454,95
495147,949,8880,2025-04-25,761,526,14
495148,548,7781,2025-04-15,2400,546,72
495149,515,19075,2025-02-01,457,547,90
495150,262,12146,2025-05-19,4232,776,58
495151,46,631,2025-04-21,3437,893,96
495152,165,18768,2025-04-06,1164,615,4
495153,692,16892,2025-04-11,3331,625,81
495154,351,5538,2025-08-15,1822,732,1
495155,213,63,2025-05-09,2933,495,48
495156,149,17347,2025-07-25,1531,359,78
495157,436,4989,2025-04-28,1264,96,51
495158,853,13162,2025-04-22,3190,187,5
495159,200,16288,2025-06-06,882,734,68
495160,643,4009,2025-08-04,1881,743,97
495161,298,16877,2025-06-29,3497,949,86
495162,84,19984,2025-06-11,3639,287,30
495163,220,17369,2025-08-06,1883,690,32
495164,504,11618,2025-05-10,4285,123,41
495165,689,12267,2025-05-17,2232,276,41
495166,51,5610,2025-01-08,366,621,46
495167,64,15643,2025-04-11,1056,846,54
495168,81,6363,2025-02-07,2149,636,41
495169,838,9294,2025-01-06,3666,853,66
495170,200,8626,2025-02-10,2341,757,95
495171,438,1394,2025-01-28,2612,998,56
495172,958,12009,2025-06-15,4054,86,27
495173,732,6842,2025-04-03,1536,801,81
495174,259,15884,2025-04-24,1047,275,85
495175,607,1292,2025-03-31,1168,933,61
495176,888,5402,2025-04-08,2105,13,73
495177,741,15834,2025-04-05,2732,778,80
495178,445,11000,2025-04-08,3377,229,74
495179,762,27,2025-02-25,4716,6,39
495180,55,17835,2025-06-20,4574,777,90
495181,172,722,2025-08-15,147,967,60
495182,326,13733,2025-01-01,4340,18,36
495183,760,13740,2025-07-24,2665,458,60
495184,678,2725,2025-02-12,48,487,23
495185,841,9211,2025-08-19,339,188,58
495186,342,15362,2025-05-14,2592,537,9
495187,680,16256,2025-02-18,2041,100,58
495188,706,4262,2025-07-22,4766,951,11
495189,950,13016,2025-03-09,1461,862,49
495190,545,15677,2025-01-23,3607,771,40
495191,856,9360,2025-07-16,1473,682,67
495192,451,14082,2025-04-28,4657,437,71
495193,148,7130,2025-03-01,2839,356,67
495194,766,676,2025-08-03,2897,715,72
495195,139,19267,2025-04-01,2314,525,90
495196,904,15452,2025-02-07,3663,347,24
495197,373,1511,2025-04-18,1285,500,45
495198,793,11151,2025-07-31,4431,899,0
495199,961,7976,2025-03-15,4519,867,98
495200,278,10466,2025-07-21,1759,325,36
495201,400,12704,2025-02-17,4820,579,2
495202,98,9106,2025-01-18,662,818,94
495203,610,4452,2025-08-03,93,936,98
495204,736,18744,2025-01-27,-20,497,34
495205,874,6580,2025-03-21,4515,760,56
495206,339,11495,2025-03-28,4836,268,29
495207,758,11166,2025-04-15,4443,333,30
495208,166,8590,2025-05-01,4697,826,19
495209,53,3493,2025-01-22,410,4,57
495210,846,292,2025-04-25,532,299,9
495211,374,3398,2025-07-27,3996,774,29
495212,623,12564,2025-02-10,3587,205,80
495213,130,13022,2025-03-15,490,274,65
495214,773,3691,2025-01-01,431,57,12
495215,549,11642,2025-01-22,3632,9,0
495216,582,14292,2025-05-01,2696,502,13
